	APMC	Commodity	combined_label	date	modal_price	quarter	deseasonalise_price
11734	bhiwapur	paddy-unhusked	bhiwapur:paddy-unhusked	2016-10-01	2245	4	2288.9327853287673
11969	bhiwapur	paddy-unhusked	bhiwapur:paddy-unhusked	2014-09-01	2727	3	2684.9050836514803
11970	bhiwapur	paddy-unhusked	bhiwapur:paddy-unhusked	2015-09-01	2318	3	2282.2185492864432
11971	bhiwapur	paddy-unhusked	bhiwapur:paddy-unhusked	2016-09-01	2327	3	2291.0796221697815
23040	bhiwapur	paddy-unhusked	bhiwapur:paddy-unhusked	2016-11-01	1970	4	2008.5512637406111
12199	bhokar	gram	bhokar:gram	2015-04-01	3435	2	3282.3
12200	bhokar	gram	bhokar:gram	2016-04-01	4829	2	4676.3
12219	bhokar	gram	bhokar:gram	2015-08-01	3753	3	3226.1666666666665
12220	bhokar	gram	bhokar:gram	2016-08-01	6088	3	5561.166666666667
12239	bhokar	gram	bhokar:gram	2015-12-01	4101	4	4244.833333333333
12257	bhokar	gram	bhokar:gram	2015-02-01	3199	1	3349.6666666666665
12258	bhokar	gram	bhokar:gram	2016-02-01	4031	1	4181.666666666667
12277	bhokar	gram	bhokar:gram	2015-01-01	3202	1	3352.6666666666665
12278	bhokar	gram	bhokar:gram	2016-01-01	4115	1	4265.666666666667
12297	bhokar	gram	bhokar:gram	2015-07-01	3989	3	3462.1666666666665
12298	bhokar	gram	bhokar:gram	2016-07-01	7025	3	6498.166666666667
12317	bhokar	gram	bhokar:gram	2015-06-01	4053	2	3900.3
12318	bhokar	gram	bhokar:gram	2016-06-01	5956	2	5803.3
12337	bhokar	gram	bhokar:gram	2015-03-01	3254	1	3404.6666666666665
12338	bhokar	gram	bhokar:gram	2016-03-01	4134	1	4284.666666666667
12357	bhokar	gram	bhokar:gram	2015-05-01	4100	2	3947.3
12358	bhokar	gram	bhokar:gram	2016-05-01	5336	2	5183.3
12377	bhokar	gram	bhokar:gram	2014-11-01	3279	4	3422.8333333333335
12378	bhokar	gram	bhokar:gram	2015-11-01	4053	4	4196.833333333333
12398	bhokar	gram	bhokar:gram	2014-10-01	2889	4	3032.8333333333335
12399	bhokar	gram	bhokar:gram	2015-10-01	4414	4	4557.833333333333
12424	bhokar	gram	bhokar:gram	2015-09-01	3571	3	3044.1666666666665
12425	bhokar	gram	bhokar:gram	2016-09-01	6567	3	6040.166666666667
23524	bhokar	gram	bhokar:gram	2016-11-01	7750	4	7893.833333333333
12201	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-04-01	5740	2	5371.5
12202	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2016-04-01	8769	2	8400.5
12221	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-08-01	7550	3	7791.714285714285
12222	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2016-08-01	5475	3	5716.714285714285
12240	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-12-01	8455	4	8438.42857142857
12259	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-02-01	5289	1	5315.916666666667
12260	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2016-02-01	8029	1	8055.916666666667
12279	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-01-01	4841	1	4867.916666666667
12280	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2016-01-01	8731	1	8757.916666666666
12299	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-07-01	6538	3	6779.714285714285
12300	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2016-07-01	8569	3	8810.714285714286
12319	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-06-01	6439	2	6070.5
12320	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2016-06-01	8652	2	8283.5
12339	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-03-01	5594	1	5620.916666666667
12340	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2016-03-01	8053	1	8079.916666666667
12359	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-05-01	6441	2	6072.5
12360	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2016-05-01	8626	2	8257.5
12379	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2014-11-01	4320	4	4303.428571428572
12380	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-11-01	8036	4	8019.428571428572
12400	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2014-10-01	4406	4	4389.428571428572
12401	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-10-01	8223	4	8206.42857142857
12402	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2016-10-01	6150	4	6133.428571428572
12426	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2014-09-01	4449	3	4690.714285714285
12427	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2015-09-01	7508	3	7749.714285714285
12428	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2016-09-01	6222	3	6463.714285714285
23525	bhokar	pigeon pea (tur)	bhokar:pigeon pea (tur)	2016-11-01	5950	4	5933.428571428572
12205	bhokar	sesamum	bhokar:sesamum	2015-04-01	7100	2	7037.843259688505
12206	bhokar	sesamum	bhokar:sesamum	2016-04-01	6183	2	6128.8711091062005
12225	bhokar	sesamum	bhokar:sesamum	2015-08-01	6838	3	6771.007247769717
12226	bhokar	sesamum	bhokar:sesamum	2016-08-01	6233	3	6171.934509410448
12243	bhokar	sesamum	bhokar:sesamum	2014-12-01	8415	4	8471.841459027974
12244	bhokar	sesamum	bhokar:sesamum	2015-12-01	5850	4	5889.515452800195
12263	bhokar	sesamum	bhokar:sesamum	2015-02-01	7685	1	7869.069605789859
12264	bhokar	sesamum	bhokar:sesamum	2016-02-01	5050	1	5170.95660497577
12283	bhokar	sesamum	bhokar:sesamum	2015-01-01	8032	1	8224.380881418887
12284	bhokar	sesamum	bhokar:sesamum	2016-01-01	5400	1	5529.339736013694
12303	bhokar	sesamum	bhokar:sesamum	2015-07-01	7319	3	7247.294829837168
12304	bhokar	sesamum	bhokar:sesamum	2016-07-01	6175	3	6114.502742757824
12323	bhokar	sesamum	bhokar:sesamum	2015-06-01	7999	2	7928.972990739204
12324	bhokar	sesamum	bhokar:sesamum	2016-06-01	6130	2	6076.335096040921
12343	bhokar	sesamum	bhokar:sesamum	2015-03-01	6600	1	6758.081899572293
12344	bhokar	sesamum	bhokar:sesamum	2016-03-01	5000	1	5119.759014827495
12363	bhokar	sesamum	bhokar:sesamum	2015-05-01	7545	2	7478.947520330953
12364	bhokar	sesamum	bhokar:sesamum	2016-05-01	6349	2	6293.417867008777
12383	bhokar	sesamum	bhokar:sesamum	2014-11-01	9135	4	9196.704899372613
12384	bhokar	sesamum	bhokar:sesamum	2015-11-01	6561	4	6605.318100140526
12406	bhokar	sesamum	bhokar:sesamum	2014-10-01	9776	4	9842.034712234992
12407	bhokar	sesamum	bhokar:sesamum	2015-10-01	6178	4	6219.731020068309
12408	bhokar	sesamum	bhokar:sesamum	2016-10-01	6250	4	6292.217364102772
12432	bhokar	sesamum	bhokar:sesamum	2014-09-01	10190	3	10090.16727914206
12433	bhokar	sesamum	bhokar:sesamum	2015-09-01	6630	3	6565.045050118927
12434	bhokar	sesamum	bhokar:sesamum	2016-09-01	6258	3	6196.689581243476
23527	bhokar	sesamum	bhokar:sesamum	2016-11-01	6063	4	6103.954220568818
12203	bhokar	soybean	bhokar:soybean	2015-04-01	3292	2	3234.7
12204	bhokar	soybean	bhokar:soybean	2016-04-01	3674	2	3616.7
12223	bhokar	soybean	bhokar:soybean	2015-08-01	3235	3	3242.714285714286
12224	bhokar	soybean	bhokar:soybean	2016-08-01	3250	3	3257.714285714286
12241	bhokar	soybean	bhokar:soybean	2014-12-01	3199	4	3267.5625
12242	bhokar	soybean	bhokar:soybean	2015-12-01	3476	4	3544.5625
12261	bhokar	soybean	bhokar:soybean	2015-02-01	3244	1	3244.5
12262	bhokar	soybean	bhokar:soybean	2016-02-01	3507	1	3507.5
12281	bhokar	soybean	bhokar:soybean	2015-01-01	3290	1	3290.5
12282	bhokar	soybean	bhokar:soybean	2016-01-01	3505	1	3505.5
12301	bhokar	soybean	bhokar:soybean	2015-07-01	3401	3	3408.714285714286
12302	bhokar	soybean	bhokar:soybean	2016-07-01	3450	3	3457.714285714286
12321	bhokar	soybean	bhokar:soybean	2015-06-01	3544	2	3486.7
12322	bhokar	soybean	bhokar:soybean	2016-06-01	3556	2	3498.7
12341	bhokar	soybean	bhokar:soybean	2015-03-01	3222	1	3222.5
12342	bhokar	soybean	bhokar:soybean	2016-03-01	3521	1	3521.5
12361	bhokar	soybean	bhokar:soybean	2015-05-01	3757	2	3699.7
12362	bhokar	soybean	bhokar:soybean	2016-05-01	3606	2	3548.7
12381	bhokar	soybean	bhokar:soybean	2014-11-01	3190	4	3258.5625
12382	bhokar	soybean	bhokar:soybean	2015-11-01	3560	4	3628.5625
12403	bhokar	soybean	bhokar:soybean	2014-10-01	2950	4	3018.5625
12404	bhokar	soybean	bhokar:soybean	2015-10-01	3521	4	3589.5625
12405	bhokar	soybean	bhokar:soybean	2016-10-01	2715	4	2783.5625
12429	bhokar	soybean	bhokar:soybean	2014-09-01	3519	3	3526.714285714286
12430	bhokar	soybean	bhokar:soybean	2015-09-01	3175	3	3182.714285714286
12431	bhokar	soybean	bhokar:soybean	2016-09-01	3086	3	3093.714285714286
23526	bhokar	soybean	bhokar:soybean	2016-11-01	2654	4	2722.5625
12207	bhokar	turmeric	bhokar:turmeric	2015-04-01	6667	2	6603.496769962055
12208	bhokar	turmeric	bhokar:turmeric	2016-04-01	8072	2	7995.114133363387
12227	bhokar	turmeric	bhokar:turmeric	2015-08-01	6645	3	6821.232595986722
12228	bhokar	turmeric	bhokar:turmeric	2016-08-01	6700	3	6877.691255547184
12245	bhokar	turmeric	bhokar:turmeric	2014-12-01	5498	4	5446.530170749918
12246	bhokar	turmeric	bhokar:turmeric	2015-12-01	9029	4	8944.47452013478
12265	bhokar	turmeric	bhokar:turmeric	2015-02-01	6219	1	6198.5862440852825
12266	bhokar	turmeric	bhokar:turmeric	2016-02-01	6855	1	6832.498585496802
12285	bhokar	turmeric	bhokar:turmeric	2015-01-01	7200	1	7176.366129187013
12286	bhokar	turmeric	bhokar:turmeric	2016-01-01	8682	1	8653.501490778006
12305	bhokar	turmeric	bhokar:turmeric	2015-07-01	6476	3	6647.750532973666
12306	bhokar	turmeric	bhokar:turmeric	2016-07-01	7517	3	7716.358980290773
12325	bhokar	turmeric	bhokar:turmeric	2015-06-01	6603	2	6540.106370490392
12326	bhokar	turmeric	bhokar:turmeric	2016-06-01	7332	2	7262.162639472293
12345	bhokar	turmeric	bhokar:turmeric	2015-03-01	6733	1	6710.8990483078
12346	bhokar	turmeric	bhokar:turmeric	2016-03-01	7906	1	7880.048696854517
12365	bhokar	turmeric	bhokar:turmeric	2015-05-01	6983	2	6916.4868673533865
12366	bhokar	turmeric	bhokar:turmeric	2016-05-01	7373	2	7302.772114133827
12385	bhokar	turmeric	bhokar:turmeric	2014-11-01	4475	4	4433.1070414888845
12386	bhokar	turmeric	bhokar:turmeric	2015-11-01	8663	4	8581.900849255464
12409	bhokar	turmeric	bhokar:turmeric	2014-10-01	4679	4	4635.197284274076
12410	bhokar	turmeric	bhokar:turmeric	2015-10-01	7669	4	7597.206234900168
12411	bhokar	turmeric	bhokar:turmeric	2016-10-01	6550	4	6488.681814916691
12435	bhokar	turmeric	bhokar:turmeric	2014-09-01	4600	3	4721.996981420454
12436	bhokar	turmeric	bhokar:turmeric	2015-09-01	7065	3	7252.371450812067
12437	bhokar	turmeric	bhokar:turmeric	2016-09-01	6350	3	6518.408876526062
23528	bhokar	turmeric	bhokar:turmeric	2016-11-01	6250	4	6191.4902814090565
12197	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-04-01	1430	2	1418.1922446213448
12198	bhokar	wheat(husked)	bhokar:wheat(husked)	2016-04-01	1538	2	1525.3004700892507
12217	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-08-01	1436	3	1420.0411333304548
12218	bhokar	wheat(husked)	bhokar:wheat(husked)	2016-08-01	1593	3	1575.2963268770295
12237	bhokar	wheat(husked)	bhokar:wheat(husked)	2014-12-01	1425	4	1447.9493729810888
12238	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-12-01	1421	4	1443.8849536885104
12255	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-02-01	1433	1	1425.831681269915
12256	bhokar	wheat(husked)	bhokar:wheat(husked)	2016-02-01	1521	1	1513.3914774679279
12275	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-01-01	2008	1	1997.955349609204
12276	bhokar	wheat(husked)	bhokar:wheat(husked)	2016-01-01	1513	1	1505.4314959953813
12295	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-07-01	1505	3	1488.2743075642998
12296	bhokar	wheat(husked)	bhokar:wheat(husked)	2016-07-01	1613	3	1595.0740585390135
12315	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-06-01	1456	2	1443.9775581599147
12316	bhokar	wheat(husked)	bhokar:wheat(husked)	2016-06-01	1604	2	1590.755496764082
12335	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-03-01	1428	1	1420.8566928495732
12336	bhokar	wheat(husked)	bhokar:wheat(husked)	2016-03-01	1600	1	1591.9962945093257
12355	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-05-01	1435	2	1423.1509587633775
12356	bhokar	wheat(husked)	bhokar:wheat(husked)	2016-05-01	1626	2	1612.5738389890257
12375	bhokar	wheat(husked)	bhokar:wheat(husked)	2014-11-01	1429	4	1452.0137922736674
12376	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-11-01	1388	4	1410.3534945247377
12395	bhokar	wheat(husked)	bhokar:wheat(husked)	2014-10-01	1382	4	1404.25686558587
12396	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-10-01	1427	4	1449.9815826273782
12397	bhokar	wheat(husked)	bhokar:wheat(husked)	2016-10-01	1596	4	1621.7032977388194
12421	bhokar	wheat(husked)	bhokar:wheat(husked)	2014-09-01	1421	3	1405.2078345839668
12422	bhokar	wheat(husked)	bhokar:wheat(husked)	2015-09-01	1363	3	1347.8524127642129
12423	bhokar	wheat(husked)	bhokar:wheat(husked)	2016-09-01	1693	3	1674.18498518695
23523	bhokar	wheat(husked)	bhokar:wheat(husked)	2016-11-01	1500	4	1524.1572347169356
8173	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-04-01	1189	2	1170.3772305534258
8174	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2016-04-01	1331	2	1310.153148752405
8211	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-08-01	1277	3	1231.7504884723432
8212	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2016-08-01	1630	3	1572.2422053327482
8249	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2014-12-01	1011	4	1059.232600720799
8250	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-12-01	1354	4	1418.5963811829492
8287	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-02-01	1073	1	1085.8758463489116
8288	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2016-02-01	1365	1	1381.3798045351953
8323	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-01-01	1084	1	1097.0078447737374
8324	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2016-01-01	1368	1	1384.4158041056023
8361	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-07-01	1266	3	1221.1402650007726
8362	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2016-07-01	1582	3	1525.9430483658944
8398	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-06-01	1169	2	1150.690481511316
8399	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2016-06-01	1558	2	1533.597750380351
8434	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-03-01	1150	1	1163.799835322692
8435	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2016-03-01	1335	1	1351.019808831125
8472	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-05-01	1186	2	1167.4242181971092
8473	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2016-05-01	1420	2	1397.7591819897937
8509	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2014-11-01	950	4	995.322424020533
8510	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-11-01	1243	4	1302.3008137447607
8552	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-10-01	1065	4	1115.8088227177554
8553	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2016-10-01	1350	4	1414.4055499239155
8601	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2014-09-01	1323	3	1276.1205138989117
8602	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2015-09-01	1383	3	1333.994460107479
8603	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2016-09-01	1598	3	1541.376100688179
23495	bhokardan-pimpalgaon renu	maize	bhokardan-pimpalgaon renu:maize	2016-11-01	1053	4	1103.236328940654
8175	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-04-01	3193	2	3104.0
8176	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2016-04-01	3883	2	3794.0
8213	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-08-01	3200	3	3126.1666666666665
8214	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2016-08-01	3542	3	3468.1666666666665
8251	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2014-12-01	3189	4	3326.9375
8252	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-12-01	3546	4	3683.9375
8289	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-02-01	3168	1	3176.5
8290	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2016-02-01	3563	1	3571.5
8325	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-01-01	3220	1	3228.5
8326	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2016-01-01	3594	1	3602.5
8363	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-07-01	3300	3	3226.1666666666665
8364	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2016-07-01	3763	3	3689.1666666666665
8400	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-06-01	3425	2	3336.0
8401	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2016-06-01	3750	2	3661.0
8436	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-03-01	3070	1	3078.5
8437	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2016-03-01	3600	1	3608.5
8474	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-05-01	3600	2	3511.0
8475	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2016-05-01	3813	2	3724.0
8511	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2014-11-01	3245	4	3382.9375
8512	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-11-01	3550	4	3687.9375
8554	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2014-10-01	2873	4	3010.9375
8555	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-10-01	3488	4	3625.9375
8556	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2016-10-01	2450	4	2587.9375
8604	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2015-09-01	3260	3	3186.1666666666665
8605	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2016-09-01	3508	3	3434.1666666666665
23496	bhokardan-pimpalgaon renu	soybean	bhokardan-pimpalgaon renu:soybean	2016-11-01	2660	4	2797.9375
8171	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-04-01	1409	2	1399.0995908248913
8172	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2016-04-01	1550	2	1539.1088472523643
8209	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-08-01	1478	3	1480.4443713353035
8210	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2016-08-01	1582	3	1584.6163704008457
8247	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2014-12-01	1555	4	1545.4776408493617
8248	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-12-01	1605	4	1595.1714556676693
8285	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-02-01	1431	1	1431.788397211703
8286	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2016-02-01	1588	1	1588.874895018997
8321	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-01-01	1529	1	1529.8423894735809
8322	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2016-01-01	1575	1	1575.8677327801763
8359	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-07-01	1438	3	1440.3782178485565
8360	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2016-07-01	1550	3	1552.563447611448
8396	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-06-01	1438	2	1427.8958208702581
8397	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2016-06-01	1541	2	1530.1720862038023
8432	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-03-01	1410	1	1410.7768274413008
8433	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2016-03-01	1560	1	1560.8594686584604
8470	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-05-01	1408	2	1398.106617375051
8471	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2016-05-01	1531	2	1520.2423517053999
8507	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2014-11-01	1484	4	1474.9124238073653
8508	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-11-01	1544	4	1534.545001589334
8549	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2014-10-01	1449	4	1440.12675343455
8550	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-10-01	1518	4	1508.7042178838144
8551	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2016-10-01	1613	4	1603.1224660385985
8598	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2014-09-01	1445	3	1447.389794708737
8599	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2015-09-01	1490	3	1492.4642173813274
8600	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2016-09-01	1569	3	1571.594870517653
23494	bhokardan-pimpalgaon renu	wheat(husked)	bhokardan-pimpalgaon renu:wheat(husked)	2016-11-01	1620	4	1610.0796001131614
8167	bhokardan	maize	bhokardan:maize	2015-04-01	1182	2	1170.9
8168	bhokardan	maize	bhokardan:maize	2016-04-01	1332	2	1320.9
8205	bhokardan	maize	bhokardan:maize	2015-08-01	1285	3	1213.7142857142858
8206	bhokardan	maize	bhokardan:maize	2016-08-01	1634	3	1562.7142857142858
